grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,ccr_wt_pct,brent_price,region_simple,distance_band,is_landlocked
Bow River Heavy,2019-10-15,-13.9,-13.337793324182744,-0.5622066758172561,22.0,2.8,42,11.5,59.71,NorthAmerica,long,1
Bow River Heavy,2019-11-15,-19.18,-15.444859424960988,-3.7351405750390114,22.0,2.8,42,11.5,63.21,NorthAmerica,long,1
Bow River Heavy,2020-01-15,-24.0,-14.483904394174909,-9.516095605825091,22.0,2.8,42,11.5,63.65,NorthAmerica,long,1
Bow River Heavy,2020-02-15,-25.03,-12.955990110835996,-12.074009889164005,22.0,2.8,42,11.5,55.66,NorthAmerica,long,1
Bow River Heavy,2020-03-15,-15.249999999999996,-9.79360521918742,-5.456394780812577,22.0,2.8,42,11.5,32.01,NorthAmerica,long,1
Bow River Heavy,2020-04-15,-9.04,-5.063041046565858,-3.976958953434141,22.0,2.8,42,11.5,18.38,NorthAmerica,long,1
Bow River Heavy,2020-05-15,-17.009999999999998,-7.921215073087271,-9.088784926912727,22.0,2.8,42,11.5,29.38,NorthAmerica,long,1
Bow River Heavy,2020-08-15,-7.300000000000004,-12.018192325315814,4.71819232531581,22.0,2.8,42,11.5,44.74,NorthAmerica,long,1
Bow River Heavy,2020-09-15,-9.729999999999997,-9.557102143816,-0.17289785618399733,22.0,2.8,42,11.5,40.91,NorthAmerica,long,1
Bow River Heavy,2020-11-15,-8.769999999999996,-10.694680758657162,1.924680758657166,22.0,2.8,42,11.5,42.69,NorthAmerica,long,1
Bow River Heavy,2020-12-15,-9.810000000000002,-12.769014336820936,2.9590143368209336,22.0,2.8,42,11.5,49.99,NorthAmerica,long,1
Bow River Heavy,2021-03-15,-11.989999999999997,-14.549368984002307,2.55936898400231,22.0,2.8,42,11.5,65.41,NorthAmerica,long,1
Bow River Heavy,2021-04-15,-12.1,-14.969720741277838,2.8697207412778383,22.0,2.8,42,11.5,64.81,NorthAmerica,long,1
Bow River Heavy,2021-05-15,-12.980000000000004,-16.04935988068372,3.0693598806837166,22.0,2.8,42,11.5,68.53,NorthAmerica,long,1
Bow River Heavy,2021-06-15,-14.479999999999997,-16.004785485595438,1.5247854855954408,22.0,2.8,42,11.5,73.16,NorthAmerica,long,1
Bow River Heavy,2021-07-15,-14.260000000000003,-17.07285379020099,2.812853790200988,22.0,2.8,42,11.5,75.17,NorthAmerica,long,1
Bow River Heavy,2021-08-15,-14.14,-15.650734858826764,1.5107348588267637,22.0,2.8,42,11.5,70.75,NorthAmerica,long,1
Bow River Heavy,2021-09-15,-15.389999999999992,-15.651594270340937,0.26159427034094485,22.0,2.8,42,11.5,74.49,NorthAmerica,long,1
Bow River Heavy,2021-10-15,-12.180000000000009,-18.105296565897735,5.925296565897726,22.0,2.8,42,11.5,83.54,NorthAmerica,long,1
Bow River Heavy,2021-11-15,-13.509999999999993,-17.483674435020422,3.9736744350204294,22.0,2.8,42,11.5,81.05,NorthAmerica,long,1
Bow River Heavy,2021-12-15,-17.46,-16.571446694517878,-0.8885533054821231,22.0,2.8,42,11.5,74.17,NorthAmerica,long,1
Bow River Heavy,2022-01-15,-20.260000000000005,-18.218564444734763,-2.0414355552652417,22.0,2.8,42,11.5,86.51,NorthAmerica,long,1
Bow River Heavy,2022-02-15,-17.289999999999992,-20.464155706301604,3.1741557063016117,22.0,2.8,42,11.5,97.13,NorthAmerica,long,1
Bow River Heavy,2022-03-15,-21.06,-26.04543592926958,4.985435929269581,22.0,2.8,42,11.5,117.25,NorthAmerica,long,1
Bow River Heavy,2022-04-15,-12.659999999999997,-18.812506113005888,6.152506113005892,22.0,2.8,42,11.5,104.58,NorthAmerica,long,1
Bow River Heavy,2022-05-15,-16.27000000000001,-21.423305879803397,5.153305879803387,22.0,2.8,42,11.5,113.34,NorthAmerica,long,1
Bow River Heavy,2022-06-15,-20.159999999999997,-26.835109294740924,6.675109294740928,22.0,2.8,42,11.5,122.71,NorthAmerica,long,1
Bow River Heavy,2022-07-15,-26.480000000000004,-26.04719479433757,-0.43280520566243297,22.0,2.8,42,11.5,111.93,NorthAmerica,long,1
Bow River Heavy,2022-08-15,-26.950000000000003,-20.968293899129062,-5.981706100870941,22.0,2.8,42,11.5,100.45,NorthAmerica,long,1
Bow River Heavy,2022-09-15,-23.52000000000001,-17.013123009814837,-6.506876990185173,22.0,2.8,42,11.5,89.76,NorthAmerica,long,1
Bow River Heavy,2022-10-15,-23.879999999999995,-18.361900324001383,-5.518099675998613,22.0,2.8,42,11.5,93.33,NorthAmerica,long,1
Bow River Heavy,2022-11-15,-30.450000000000003,-20.40202925431407,-10.047970745685934,22.0,2.8,42,11.5,91.42,NorthAmerica,long,1
Bow River Heavy,2022-12-15,-27.81,-16.515727980795614,-11.294272019204385,22.0,2.8,42,11.5,80.92,NorthAmerica,long,1
Bow River Heavy,2023-01-15,-29.86,-18.473716523131788,-11.386283476868211,22.0,2.8,42,11.5,82.5,NorthAmerica,long,1
Bow River Heavy,2023-02-15,-27.160000000000004,-19.07008214480395,-8.089917855196052,22.0,2.8,42,11.5,82.59,NorthAmerica,long,1
Bow River Heavy,2023-03-15,-23.510000000000005,-16.83376536718163,-6.676234632818375,22.0,2.8,42,11.5,78.43,NorthAmerica,long,1
Bow River Heavy,2023-04-15,-18.760000000000005,-18.323943891951654,-0.4360561080483514,22.0,2.8,42,11.5,84.64,NorthAmerica,long,1
Bow River Heavy,2023-05-15,-16.75,-16.370068558634575,-0.3799314413654251,22.0,2.8,42,11.5,75.47,NorthAmerica,long,1
Bow River Heavy,2023-06-15,-13.680000000000009,-17.190960610241017,3.5109606102410087,22.0,2.8,42,11.5,74.84,NorthAmerica,long,1
Bow River Heavy,2023-07-15,-13.480000000000004,-17.40484911662203,3.9248491166220276,22.0,2.8,42,11.5,80.11,NorthAmerica,long,1
Bow River Heavy,2023-08-15,-13.47,-18.48276277521507,5.012762775215068,22.0,2.8,42,11.5,86.15,NorthAmerica,long,1
Bow River Heavy,2023-09-15,-16.67,-18.549898618161166,1.8798986181611639,22.0,2.8,42,11.5,93.72,NorthAmerica,long,1
Bow River Heavy,2023-10-15,-19.97999999999999,-18.548726177486056,-1.4312738225139334,22.0,2.8,42,11.5,90.6,NorthAmerica,long,1
Bow River Heavy,2023-11-15,-21.4,-17.11278185288362,-4.287218147116377,22.0,2.8,42,11.5,82.94,NorthAmerica,long,1
Bow River Heavy,2023-12-15,-27.94,-17.401565296217527,-10.538434703782475,22.0,2.8,42,11.5,77.63,NorthAmerica,long,1
Bow River Heavy,2024-01-15,-22.22000000000001,-18.577446241008943,-3.642553758991067,22.0,2.8,42,11.5,80.12,NorthAmerica,long,1
Bow River Heavy,2024-02-15,-23.690000000000005,-17.64230190129938,-6.047698098700625,22.0,2.8,42,11.5,83.48,NorthAmerica,long,1
Bow River Heavy,2024-03-15,-17.92,-18.28459348329318,0.3645934832931772,22.0,2.8,42,11.5,85.41,NorthAmerica,long,1
Bow River Heavy,2024-04-15,-19.129999999999995,-19.36700923876927,0.23700923876927504,22.0,2.8,42,11.5,89.94,NorthAmerica,long,1
Cabinda,2006-08-15,-5.990000000000009,4.569985192639065,-10.559985192639074,32.0,0.17,15,2.0,73.23,WestAfrica,long,0
Cabinda,2006-10-15,-2.210000000000001,4.785418061384367,-6.995418061384368,32.0,0.17,15,2.0,57.81,WestAfrica,long,0
Cabinda,2006-12-15,-0.7299999999999969,4.261698395371499,-4.991698395371496,32.0,0.17,15,2.0,62.47,WestAfrica,long,0
Canadian Light Sour,2009-01-15,-8.030000000000001,-4.930982191078524,-3.0990178089214773,35.0,1.2,17,2.8,43.44,NorthAmerica,long,1
Canadian Light Sour,2009-02-15,-7.410000000000004,-6.643995918952088,-0.7660040810479156,35.0,1.2,17,2.8,43.32,NorthAmerica,long,1
Canadian Light Sour,2009-03-15,2.1700000000000017,-5.784936243797695,7.954936243797697,35.0,1.2,17,2.8,46.54,NorthAmerica,long,1
