year,hub_low_p50_kboed,hub_base_p10_kboed,hub_base_p50_kboed,hub_base_p90_kboed,hub_high_p50_kboed,agg_p10_kboed,agg_p50_kboed,agg_p90_kboed
2044.75,0.0,0.0,0.0,0.0,11.20036873912657,0.0,0.0,0.0
2044.8333333333333,0.0,0.0,0.0,0.0,11.011137210204504,0.0,0.0,0.0
2044.9166666666667,0.0,0.0,0.0,0.0,10.82115982565121,0.0,0.0,0.0
2045.0,0.0,0.0,0.0,0.0,10.631618506123605,0.0,0.0,0.0
2045.0833333333333,0.0,0.0,0.0,0.0,10.450997699046106,0.0,0.0,0.0
2045.1666666666667,0.0,0.0,0.0,0.0,10.271389716410985,0.0,0.0,0.0
2045.25,0.0,0.0,0.0,0.0,10.088806014990702,0.0,0.0,0.0
2045.3333333333333,0.0,0.0,0.0,0.0,9.912637358102925,0.0,0.0,0.0
2045.4166666666667,0.0,0.0,0.0,0.0,9.742121671561875,0.0,0.0,0.0
2045.5,0.0,0.0,0.0,0.0,9.476286348600832,0.0,0.0,0.0
2045.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.0833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.4166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.5833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
